Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
8,10,1,0,,,,110.4,0,0,0,77.5
8,11,1,0,,,,84.984,0,0,0,239.16666666666663
8,12,1,0,,,,82.08,0,0,0,272.50000000000006
8,13,1,0,,,,67.104,0,0,0,317.5
8,14,1,0,,,,51.384,0,0,0,547.5
8,15,1,0,,,,53.988,0,0,0,532.5
8,16,1,0,,,,41.712,0,0,0,489.1666666666667
8,17,1,0,,,,60.396,0,0,0,0.0
8,18,1,0,,,,63.552,0,0,0,0.0
8,19,1,0,,,,65.616,0,0,0,0.0
8,20,1,0,,,,69.564,0,0,0,0.0
8,21,1,0,,,,83.952,0,0,0,0.0
8,22,1,0,,,,92.46,0,0,0,0.0
8,23,1,0,,,,89.304,0,0,0,0.0
8,24,1,0,,,,89.472,0,0,0,508.3333333333333
8,1,2,0,,,,87.06,0,0,0,0.0
8,2,2,0,,,,87.648,0,0,0,0.0
8,3,2,0,,,,86.868,0,0,0,0.0
8,4,2,0,,,,88.74,0,0,0,0.0
8,5,2,0,,,,85.86,0,0,0,0.0
8,6,2,0,,,,89.82,0,0,0,0.0
8,7,2,0,,,,87.084,0,0,0,0.0
8,8,2,0,,,,90.204,0,0,0,0.0
8,9,2,0,,,,100.704,0,0,0,0.0
8,10,2,0,,,,79.968,0,0,0,0.0
8,11,2,0,,,,41.148,0,0,0,0.0
8,12,2,0,,,,37.956,0,0,0,592.5
8,13,2,0,,,,27.876,0,0,0,594.1666666666666
8,14,2,0,,,,37.644,0,0,0,667.5
8,15,2,0,,,,41.892,0,0,0,485.0
8,16,2,0,,,,46.524,0,0,0,446.6666666666667
8,17,2,0,,,,56.316,0,0,0,349.1666666666667
8,18,2,0,,,,57.36,0,0,0,286.6666666666667
8,19,2,0,,,,65.7,0,0,0,196.66666666666663
8,20,2,0,,,,70.308,0,0,0,88.33333333333333
8,21,2,0,,,,75.792,0,0,0,44.16666666666666
8,22,2,0,,,,76.848,0,0,0,1.6666666666666667
8,23,2,0,,,,56.616,0,0,0,0.0
8,24,2,0,,,,51.468,0,0,0,0.0
8,1,3,0,,,,49.92,0,0,0,0.0
8,2,3,0,,,,49.56,0,0,0,0.0
8,3,3,0,,,,51.66,0,0,0,0.0
8,4,3,0,,,,51.864,0,0,0,0.0
8,5,3,0,,,,55.044,0,0,0,0.0
8,6,3,0,,,,48.936,0,0,0,0.0
8,7,3,0,,,,55.416,0,0,0,20.0
8,8,3,0,,,,71.208,0,0,0,24.166666666666668
8,9,3,0,,,,107.736,0,0,0,73.33333333333333
8,10,3,0,,,,78.696,0,0,0,157.5
8,11,3,0,,,,82.476,0,0,0,145.0
8,12,3,0,,,,58.764,0,0,0,254.16666666666663
8,13,3,0,,,,54.144,0,0,0,472.5
8,14,3,0,,,,68.1,0,0,0,315.8333333333333
8,15,3,0,,,,65.592,0,0,0,279.1666666666667
8,16,3,0,,,,47.664,0,0,0,357.5
8,17,3,0,,,,49.908,0,0,0,389.1666666666667
8,18,3,0,,,,50.916,0,0,0,354.1666666666667
8,19,3,0,,,,61.764,0,0,0,115.83333333333331
8,20,3,0,,,,70.248,0,0,0,91.66666666666669
8,21,3,0,,,,76.992,0,0,0,33.333333333333336
8,22,3,0,,,,77.94,0,0,0,0.0
8,23,3,0,,,,58.368,0,0,0,0.0
8,24,3,0,,,,53.496,0,0,0,0.0
8,1,4,0,,,,51.132,0,0,0,0.0
8,2,4,0,,,,52.632,0,0,0,0.0
8,3,4,0,,,,52.116,0,0,0,0.0
8,4,4,0,,,,58.02,0,0,0,0.0
8,5,4,0,,,,54.084,0,0,0,0.0
8,6,4,0,,,,56.64,0,0,0,0.0
8,7,4,0,,,,59.328,0,0,0,0.0
8,8,4,0,,,,78.276,0,0,0,9.166666666666666
8,9,4,0,,,,112.62,0,0,0,36.66666666666666
8,10,4,0,,,,106.536,0,0,0,82.5
8,11,4,0,,,,95.868,0,0,0,86.66666666666667
8,12,4,0,,,,80.628,0,0,0,140.0
8,13,4,0,,,,76.656,0,0,0,158.33333333333334
8,14,4,0,,,,70.872,0,0,0,250.0
8,15,4,0,,,,76.68,0,0,0,170.0
8,16,4,0,,,,57.132,0,0,0,379.1666666666667
8,17,4,0,,,,65.52,0,0,0,157.5
8,18,4,0,,,,64.8,0,0,0,188.33333333333331
8,19,4,0,,,,73.668,0,0,0,96.66666666666669
8,20,4,0,,,,75.696,0,0,0,21.666666666666668
8,21,4,0,,,,80.676,0,0,0,1.6666666666666667
8,22,4,0,,,,74.736,0,0,0,0.0
8,23,4,0,,,,63.816,0,0,0,0.0
8,24,4,0,,,,58.872,0,0,0,0.0
8,1,5,0,,,,57.708,0,0,0,0.0
8,2,5,0,,,,57.216,0,0,0,0.0
8,3,5,0,,,,58.26,0,0,0,0.0
8,4,5,0,,,,60.552,0,0,0,0.0
8,5,5,0,,,,54.888,0,0,0,0.0
8,6,5,0,,,,58.956,0,0,0,0.0
8,7,5,0,,,,61.452,0,0,0,0.0
8,8,5,0,,,,76.476,0,0,0,15.0
8,9,5,0,,,,116.988,0,0,0,31.666666666666668
8,10,5,0,,,,99.48,0,0,0,63.333333333333336
8,11,5,0,,,,105.684,0,0,0,55.833333333333336
8,12,5,0,,,,98.196,0,0,0,89.16666666666667
8,13,5,0,,,,78.804,0,0,0,111.66666666666669
8,14,5,0,,,,78.828,0,0,0,215.83333333333331
8,15,5,0,,,,74.064,0,0,0,244.16666666666663
8,16,5,0,,,,68.268,0,0,0,194.16666666666663
8,17,5,0,,,,66.912,0,0,0,191.66666666666663
8,18,5,0,,,,70.872,0,0,0,128.33333333333334
8,19,5,0,,,,72.96,0,0,0,45.0
8,20,5,0,,,,72.936,0,0,0,29.166666666666668
8,21,5,0,,,,80.22,0,0,0,7.5
8,22,5,0,,,,73.644,0,0,0,0.0
8,23,5,0,,,,61.764,0,0,0,0.0
8,24,5,0,,,,57.396,0,0,0,0.0
8,1,6,0,,,,55.704,0,0,0,0.0
8,2,6,0,,,,56.016,0,0,0,0.0
8,3,6,0,,,,57.372,0,0,0,0.0
8,4,6,0,,,,57.792,0,0,0,0.0
8,5,6,0,,,,60.876,0,0,0,0.0
8,6,6,0,,,,59.316,0,0,0,0.0
8,7,6,0,,,,68.076,0,0,0,5.833333333333333
8,8,6,0,,,,75.456,0,0,0,35.833333333333336
8,9,6,0,,,,105.42,0,0,0,60.0
8,10,6,0,,,,97.812,0,0,0,115.0
8,11,6,0,,,,71.652,0,0,0,215.0
8,12,6,0,,,,71.16,0,0,0,281.6666666666667
8,13,6,0,,,,71.052,0,0,0,279.1666666666667
8,14,6,0,,,,72.396,0,0,0,199.16666666666663
8,15,6,0,,,,53.988,0,0,0,399.1666666666667
8,16,6,0,,,,58.056,0,0,0,336.6666666666667
8,17,6,0,,,,63.948,0,0,0,272.50000000000006
8,18,6,0,,,,60.948,0,0,0,301.6666666666667
8,19,6,0,,,,67.932,0,0,0,161.66666666666666
8,20,6,0,,,,75.372,0,0,0,55.0
8,21,6,0,,,,82.524,0,0,0,11.666666666666666
8,22,6,0,,,,77.376,0,0,0,0.0
8,23,6,0,,,,58.668,0,0,0,0.0
8,24,6,0,,,,52.368,0,0,0,0.0
8,1,7,0,,,,55.14,0,0,0,0.0
8,2,7,0,,,,54.636,0,0,0,0.0
8,3,7,0,,,,55.116,0,0,0,0.0
8,4,7,0,,,,57.42,0,0,0,0.0
8,5,7,0,,,,58.212,0,0,0,0.0
8,6,7,0,,,,59.808,0,0,0,0.0
8,7,7,0,,,,62.208,0,0,0,6.666666666666667
8,8,7,0,,,,70.092,0,0,0,58.333333333333336
8,9,7,0,,,,85.944,0,0,0,108.33333333333331
8,10,7,0,,,,78.312,0,0,0,191.66666666666663
8,11,7,0,,,,63.012,0,0,0,398.3333333333333
8,12,7,0,,,,68.94,0,0,0,294.1666666666667
8,13,7,0,,,,68.268,0,0,0,300.8333333333333
8,14,7,0,,,,66.672,0,0,0,371.6666666666667
8,15,7,0,,,,53.496,0,0,0,415.0
8,16,7,0,,,,50.772,0,0,0,375.8333333333333
8,17,7,0,,,,70.26,0,0,0,270.8333333333333
8,18,7,0,,,,69.66,0,0,0,204.16666666666663
8,19,7,0,,,,72.384,0,0,0,110.83333333333331
8,20,7,0,,,,76.956,0,0,0,40.833333333333336
8,21,7,0,,,,81.864,0,0,0,12.5
8,22,7,0,,,,81.576,0,0,0,0.0
8,23,7,0,,,,61.392,0,0,0,0.0
8,24,7,0,,,,54.312,0,0,0,0.0
8,1,1,0,,,,53.208,0,0,0,0.0
8,2,1,0,,,,56.292,0,0,0,0.0
8,3,1,0,,,,57.612,0,0,0,0.0
8,4,1,0,,,,56.592,0,0,0,0.0
8,5,1,0,,,,56.232,0,0,0,0.0
8,6,1,0,,,,59.784,0,0,0,0.0
8,7,1,0,,,,67.32,0,0,0,5.833333333333333
8,8,1,0,,,,74.796,0,0,0,59.16666666666666
8,9,1,0,,,,89.4,0,0,0,205.0
8,10,1,0,,,,75.48,0,0,0,373.3333333333333
8,11,1,0,,,,63.468,0,0,0,520.8333333333334
8,12,1,0,,,,49.392,0,0,0,650.0
8,13,1,0,,,,41.52,0,0,0,637.5
8,14,1,0,,,,43.116,0,0,0,667.5
8,15,1,0,,,,37.62,0,0,0,751.6666666666666
8,16,1,0,,,,27.264,0,0,0,677.5
8,17,1,0,,,,33.54,0,0,0,590.8333333333334
8,18,1,0,,,,47.688,0,0,0,361.6666666666667
8,19,1,0,,,,60.912,0,0,0,223.33333333333331
8,20,1,0,,,,70.932,0,0,0,160.0
8,21,1,0,,,,79.092,0,0,0,20.0
8,22,1,0,,,,75.996,0,0,0,0.0
8,23,1,0,,,,58.692,0,0,0,0.0
8,24,1,0,,,,52.044,0,0,0,0.0
8,1,2,0,,,,53.688,0,0,0,0.0
8,2,2,0,,,,53.112,0,0,0,0.0
8,3,2,0,,,,51.276,0,0,0,0.0
8,4,2,0,,,,53.112,0,0,0,0.0
8,5,2,0,,,,54.024,0,0,0,0.0
8,6,2,0,,,,57.708,0,0,0,0.0
8,7,2,0,,,,59.748,0,0,0,5.0
8,8,2,0,,,,88.968,0,0,0,70.0
8,9,2,0,,,,110.688,0,0,0,198.33333333333331
8,10,2,0,,,,73.26,0,0,0,357.5
8,11,2,0,,,,60.156,0,0,0,435.8333333333333
8,12,2,0,,,,34.032,0,0,0,638.3333333333334
8,13,2,0,,,,27.048,0,0,0,722.5
8,14,2,0,,,,34.608,0,0,0,720.8333333333334
8,15,2,0,,,,25.98,0,0,0,629.1666666666666
8,16,2,0,,,,17.892,0,0,0,599.1666666666666
8,17,2,0,,,,15.852,0,0,0,573.3333333333334
8,18,2,0,,,,28.884,0,0,0,439.1666666666667
8,19,2,0,,,,39.12,0,0,0,285.8333333333333
8,20,2,0,,,,56.016,0,0,0,134.16666666666669
8,21,2,0,,,,78.084,0,0,0,15.833333333333334
8,22,2,0,,,,82.548,0,0,0,0.0
8,23,2,0,,,,57.384,0,0,0,0.0
8,24,2,0,,,,50.004,0,0,0,0.0
8,1,3,0,,,,49.416,0,0,0,0.0
8,2,3,0,,,,52.872,0,0,0,0.0
8,3,3,0,,,,54.84,0,0,0,0.0
8,4,3,0,,,,52.944,0,0,0,0.0
8,5,3,0,,,,50.4,0,0,0,0.0
8,6,3,0,,,,59.124,0,0,0,0.0
8,7,3,0,,,,59.16,0,0,0,4.166666666666667
8,8,3,0,,,,71.544,0,0,0,50.0
8,9,3,0,,,,79.38,0,0,0,189.16666666666663
8,10,3,0,,,,65.976,0,0,0,340.8333333333333
8,11,3,0,,,,46.488,0,0,0,504.1666666666667
8,12,3,0,,,,44.532,0,0,0,625.0
8,13,3,0,,,,28.02,0,0,0,695.0
8,14,3,0,,,,28.152,0,0,0,724.1666666666666
8,15,3,0,,,,15.756,0,0,0,712.5
8,16,3,0,,,,7.044,0,0,0,649.1666666666666
8,17,3,0,,,,15.744,0,0,0,547.5
8,18,3,0,,,,28.86,0,0,0,415.8333333333333
8,19,3,0,,,,43.668,0,0,0,270.8333333333333
8,20,3,0,,,,60.72,0,0,0,123.33333333333331
8,21,3,0,,,,69.648,0,0,0,15.0
8,22,3,0,,,,81.24,0,0,0,0.0
8,23,3,0,,,,58.32,0,0,0,0.0
8,24,3,0,,,,55.812,0,0,0,0.0
9,1,4,0,,,,59.196,0,0,0,0.0
9,2,4,0,,,,55.98,0,0,0,0.0
9,3,4,0,,,,52.98,0,0,0,0.0
9,4,4,0,,,,56.376,0,0,0,0.0
9,5,4,0,,,,58.848,0,0,0,0.0
9,6,4,0,,,,56.412,0,0,0,0.0
9,7,4,0,,,,61.932,0,0,0,3.333333333333333
9,8,4,0,,,,82.164,0,0,0,46.66666666666666
9,9,4,0,,,,103.86,0,0,0,184.16666666666663
9,10,4,0,,,,77.796,0,0,0,332.5
9,11,4,0,,,,57.288,0,0,0,492.5
9,12,4,0,,,,45.744,0,0,0,611.6666666666666
9,13,4,0,,,,23.448,0,0,0,688.3333333333334
9,14,4,0,,,,23.544,0,0,0,717.5
9,15,4,0,,,,13.188,0,0,0,702.5
9,16,4,0,,,,9.576,0,0,0,639.1666666666666
9,17,4,0,,,,11.148,0,0,0,542.4999999999999
9,18,4,0,,,,20.772,0,0,0,416.6666666666667
9,19,4,0,,,,34.848,0,0,0,266.6666666666667
9,20,4,0,,,,56.916,0,0,0,108.33333333333331
9,21,4,0,,,,73.596,0,0,0,10.833333333333334
9,22,4,0,,,,68.988,0,0,0,0.0
9,23,4,0,,,,66.432,0,0,0,0.0
9,24,4,0,,,,56.832,0,0,0,0.0
9,1,5,0,,,,56.916,0,0,0,0.0
9,2,5,0,,,,51.696,0,0,0,0.0
9,3,5,0,,,,51.6,0,0,0,0.0
9,4,5,0,,,,52.92,0,0,0,0.0
9,5,5,0,,,,51.108,0,0,0,0.0
9,6,5,0,,,,56.22,0,0,0,0.0
9,7,5,0,,,,65.712,0,0,0,0.8333333333333334
9,8,5,0,,,,91.908,0,0,0,20.0
9,9,5,0,,,,102.108,0,0,0,96.66666666666669
9,10,5,0,,,,80.196,0,0,0,180.83333333333331
9,11,5,0,,,,73.548,0,0,0,285.0
9,12,5,0,,,,74.736,0,0,0,349.1666666666667
9,13,5,0,,,,61.236,0,0,0,330.0
9,14,5,0,,,,48.948,0,0,0,520.8333333333334
9,15,5,0,,,,39.288,0,0,0,560.0
9,16,5,0,,,,18.432,0,0,0,647.5
9,17,5,0,,,,20.364,0,0,0,563.3333333333334
9,18,5,0,,,,54.876,0,0,0,330.0
9,19,5,0,,,,58.428,0,0,0,164.16666666666666
9,20,5,0,,,,68.844,0,0,0,131.66666666666666
9,21,5,0,,,,83.82,0,0,0,22.5
9,22,5,0,,,,77.988,0,0,0,0.0
9,23,5,0,,,,59.376,0,0,0,0.0
9,24,5,0,,,,56.436,0,0,0,0.0
9,1,6,0,,,,54.072,0,0,0,0.0
9,2,6,0,,,,50.844,0,0,0,0.0
9,3,6,0,,,,58.392,0,0,0,0.0
9,4,6,0,,,,53.148,0,0,0,0.0
9,5,6,0,,,,51.936,0,0,0,0.0
9,6,6,0,,,,55.488,0,0,0,0.0
9,7,6,0,,,,59.64,0,0,0,1.6666666666666667
9,8,6,0,,,,71.652,0,0,0,40.0
9,9,6,0,,,,94.008,0,0,0,115.83333333333331
9,10,6,0,,,,63.744,0,0,0,315.8333333333333
9,11,6,0,,,,50.712,0,0,0,470.8333333333333
9,12,6,0,,,,24.12,0,0,0,594.1666666666666
9,13,6,0,,,,12.564,0,0,0,675.0
9,14,6,0,,,,16.5,0,0,0,712.5
9,15,6,0,,,,10.74,0,0,0,692.5
9,16,6,0,,,,3.072,0,0,0,637.5
9,17,6,0,,,,16.728,0,0,0,530.8333333333334
9,18,6,0,,,,27.372,0,0,0,400.8333333333333
9,19,6,0,,,,42.384,0,0,0,252.5
9,20,6,0,,,,67.644,0,0,0,126.66666666666669
9,21,6,0,,,,80.748,0,0,0,10.833333333333334
9,22,6,0,,,,79.716,0,0,0,0.0
9,23,6,0,,,,60.324,0,0,0,0.0
9,24,6,0,,,,55.68,0,0,0,0.0
9,1,7,0,,,,52.74,0,0,0,0.0
9,2,7,0,,,,56.016,0,0,0,0.0
9,3,7,0,,,,56.532,0,0,0,0.0
9,4,7,0,,,,53.472,0,0,0,0.0
9,5,7,0,,,,54.276,0,0,0,0.0
9,6,7,0,,,,53.172,0,0,0,0.0
9,7,7,0,,,,55.26,0,0,0,0.0
9,8,7,0,,,,77.796,0,0,0,22.5
9,9,7,0,,,,99.036,0,0,0,105.83333333333331
9,10,7,0,,,,67.56,0,0,0,271.6666666666667
9,11,7,0,,,,50.184,0,0,0,445.8333333333333
9,12,7,0,,,,34.692,0,0,0,562.5
9,13,7,0,,,,18.588,0,0,0,670.0
9,14,7,0,,,,10.236,0,0,0,720.8333333333334
9,15,7,0,,,,2.916,0,0,0,684.1666666666666
9,16,7,0,,,,2.52,0,0,0,619.1666666666666
9,17,7,0,,,,14.508,0,0,0,502.5
9,18,7,0,,,,31.164,0,0,0,386.6666666666667
9,19,7,0,,,,46.704,0,0,0,234.16666666666663
9,20,7,0,,,,63.804,0,0,0,90.83333333333331
9,21,7,0,,,,72.792,0,0,0,7.5
9,22,7,0,,,,89.652,0,0,0,0.0
9,23,7,0,,,,72.984,0,0,0,0.0
9,24,7,0,,,,69.048,0,0,0,0.0
9,1,1,0,,,,69.828,0,0,0,0.0
9,2,1,0,,,,68.376,0,0,0,0.0
9,3,1,0,,,,68.796,0,0,0,0.0
9,4,1,0,,,,69.3,0,0,0,0.0
9,5,1,0,,,,63.996,0,0,0,0.0
9,6,1,0,,,,65.184,0,0,0,0.0
9,7,1,0,,,,67.932,0,0,0,2.5
9,8,1,0,,,,88.572,0,0,0,35.833333333333336
9,9,1,0,,,,79.104,0,0,0,160.0
9,10,1,0,,,,61.884,0,0,0,308.3333333333333
9,11,1,0,,,,37.776,0,0,0,461.6666666666667
9,12,1,0,,,,27.168,0,0,0,577.5
9,13,1,0,,,,16.068,0,0,0,656.6666666666666
9,14,1,0,,,,12.732,0,0,0,690.0
9,15,1,0,,,,3.372,0,0,0,668.3333333333334
9,16,1,0,,,,1.836,0,0,0,0.0
9,17,1,0,,,,7.668,0,0,0,213.33333333333331
9,18,1,0,,,,18.18,0,0,0,504.1666666666667
9,19,1,0,,,,47.76,0,0,0,379.1666666666667
9,20,1,0,,,,59.916,0,0,0,171.66666666666666
9,21,1,0,,,,68.376,0,0,0,94.16666666666669
9,22,1,0,,,,79.956,0,0,0,8.333333333333334
9,23,1,0,,,,73.296,0,0,0,0.0
9,24,1,0,,,,67.728,0,0,0,0.0
9,1,2,0,,,,66.144,0,0,0,0.0
9,2,2,0,,,,64.776,0,0,0,0.0
9,3,2,0,,,,65.1,0,0,0,0.0
9,4,2,0,,,,67.824,0,0,0,0.0
9,5,2,0,,,,69.228,0,0,0,0.0
9,6,2,0,,,,65.892,0,0,0,0.0
9,7,2,0,,,,70.464,0,0,0,1.6666666666666667
9,8,2,0,,,,74.304,0,0,0,30.83333333333333
9,9,2,0,,,,90.948,0,0,0,0.0
9,10,2,0,,,,68.916,0,0,0,105.83333333333331
9,11,2,0,,,,44.244,0,0,0,298.3333333333333
9,12,2,0,,,,38.424,0,0,0,454.1666666666667
9,13,2,0,,,,5.388,0,0,0,576.6666666666666
9,14,2,0,,,,16.74,0,0,0,655.0
9,15,2,0,,,,15.456,0,0,0,685.8333333333334
9,16,2,0,,,,7.704,0,0,0,667.5
9,17,2,0,,,,13.68,0,0,0,607.5
9,18,2,0,,,,25.644,0,0,0,508.3333333333333
9,19,2,0,,,,44.328,0,0,0,379.1666666666667
9,20,2,0,,,,66.324,0,0,0,232.5
9,21,2,0,,,,67.98,0,0,0,81.66666666666667
9,22,2,0,,,,69.3,0,0,0,5.0
9,23,2,0,,,,51.468,0,0,0,0.0
9,24,2,0,,,,51.756,0,0,0,0.0
9,1,3,0,,,,64.368,0,0,0,0.0
9,2,3,0,,,,55.308,0,0,0,0.0
9,3,3,0,,,,54.12,0,0,0,0.0
9,4,3,0,,,,55.308,0,0,0,0.0
9,5,3,0,,,,52.308,0,0,0,0.0
9,6,3,0,,,,54.06,0,0,0,0.0
9,7,3,0,,,,62.112,0,0,0,0.8333333333333334
9,8,3,0,,,,85.692,0,0,0,28.33333333333333
9,9,3,0,,,,103.5,0,0,0,140.83333333333334
9,10,3,0,,,,73.848,0,0,0,293.3333333333333
9,11,3,0,,,,47.748,0,0,0,450.8333333333333
9,12,3,0,,,,27.468,0,0,0,572.5
9,13,3,0,,,,19.14,0,0,0,655.0
9,14,3,0,,,,16.116,0,0,0,683.3333333333334
9,15,3,0,,,,11.34,0,0,0,669.1666666666666
9,16,3,0,,,,11.556,0,0,0,603.3333333333334
9,17,3,0,,,,15.192,0,0,0,495.8333333333333
9,18,3,0,,,,29.208,0,0,0,364.1666666666667
9,19,3,0,,,,44.508,0,0,0,220.83333333333331
9,20,3,0,,,,60.684,0,0,0,75.83333333333333
9,21,3,0,,,,69.876,0,0,0,4.166666666666667
9,22,3,0,,,,66.552,0,0,0,0.0
9,23,3,0,,,,49.944,0,0,0,0.0
9,24,3,0,,,,46.692,0,0,0,0.0
9,1,4,0,,,,44.4,0,0,0,0.0
9,2,4,0,,,,45.516,0,0,0,0.0
9,3,4,0,,,,43.668,0,0,0,0.0
9,4,4,0,,,,45.996,0,0,0,0.0
9,5,4,0,,,,44.004,0,0,0,0.0
9,6,4,0,,,,47.328,0,0,0,0.0
9,7,4,0,,,,50.676,0,0,0,0.0
9,8,4,0,,,,77.724,0,0,0,25.0
9,9,4,0,,,,99.996,0,0,0,127.5
9,10,4,0,,,,70.74,0,0,0,279.1666666666667
9,11,4,0,,,,52.38,0,0,0,435.8333333333333
9,12,4,0,,,,62.46,0,0,0,279.1666666666667
9,13,4,0,,,,48.648,0,0,0,382.5
9,14,4,0,,,,26.94,0,0,0,576.6666666666666
9,15,4,0,,,,50.484,0,0,0,445.8333333333333
9,16,4,0,,,,21.84,0,0,0,519.1666666666666
9,17,4,0,,,,25.284,0,0,0,447.5
9,18,4,0,,,,33.252,0,0,0,339.1666666666667
9,19,4,0,,,,56.34,0,0,0,133.33333333333334
9,20,4,0,,,,66.468,0,0,0,45.833333333333336
9,21,4,0,,,,76.02,0,0,0,5.0
9,22,4,0,,,,67.92,0,0,0,0.0
9,23,4,0,,,,51.24,0,0,0,0.0
9,24,4,0,,,,51.78,0,0,0,0.0
9,1,5,0,,,,65.664,0,0,0,0.0
9,2,5,0,,,,59.364,0,0,0,0.0
9,3,5,0,,,,59.364,0,0,0,0.0
9,4,5,0,,,,59.736,0,0,0,0.0
9,5,5,0,,,,59.34,0,0,0,0.0
9,6,5,0,,,,58.908,0,0,0,0.0
9,7,5,0,,,,65.244,0,0,0,0.0
9,8,5,0,,,,79.932,0,0,0,34.166666666666664
9,9,5,0,,,,100.248,0,0,0,117.5
9,10,5,0,,,,82.02,0,0,0,275.8333333333333
9,11,5,0,,,,46.92,0,0,0,428.3333333333333
9,12,5,0,,,,35.88,0,0,0,549.1666666666666
9,13,5,0,,,,15.12,0,0,0,622.5
9,14,5,0,,,,10.98,0,0,0,650.0
9,15,5,0,,,,19.68,0,0,0,635.0
9,16,5,0,,,,14.784,0,0,0,556.6666666666666
9,17,5,0,,,,19.2,0,0,0,470.0
9,18,5,0,,,,37.056,0,0,0,307.5
9,19,5,0,,,,54.996,0,0,0,131.66666666666666
9,20,5,0,,,,65.868,0,0,0,69.16666666666667
9,21,5,0,,,,70.38,0,0,0,4.166666666666667
9,22,5,0,,,,65.16,0,0,0,0.0
9,23,5,0,,,,51.24,0,0,0,0.0
9,24,5,0,,,,47.028,0,0,0,0.0
9,1,6,0,,,,43.428,0,0,0,0.0
9,2,6,0,,,,44.028,0,0,0,0.0
9,3,6,0,,,,45.024,0,0,0,0.0
9,4,6,0,,,,44.4,0,0,0,0.0
9,5,6,0,,,,44.148,0,0,0,0.0
9,6,6,0,,,,44.712,0,0,0,0.0
9,7,6,0,,,,50.448,0,0,0,0.0
9,8,6,0,,,,82.74,0,0,0,17.5
9,9,6,0,,,,97.224,0,0,0,71.66666666666667
9,10,6,0,,,,60.18,0,0,0,272.50000000000006
9,11,6,0,,,,52.08,0,0,0,353.3333333333333
9,12,6,0,,,,30.216,0,0,0,469.1666666666667
9,13,6,0,,,,12.36,0,0,0,615.8333333333334
9,14,6,0,,,,6.924,0,0,0,645.0
9,15,6,0,,,,8.184,0,0,0,625.8333333333334
9,16,6,0,,,,4.908,0,0,0,587.5
9,17,6,0,,,,26.004,0,0,0,423.3333333333333
9,18,6,0,,,,24.432,0,0,0,345.0
9,19,6,0,,,,53.856,0,0,0,144.16666666666666
9,20,6,0,,,,67.272,0,0,0,47.5
9,21,6,0,,,,70.776,0,0,0,1.6666666666666667
9,22,6,0,,,,70.8,0,0,0,0.0
9,23,6,0,,,,51.048,0,0,0,0.0
9,24,6,0,,,,47.268,0,0,0,0.0
9,1,7,0,,,,45.72,0,0,0,0.0
9,2,7,0,,,,47.868,0,0,0,0.0
9,3,7,0,,,,47.556,0,0,0,0.0
9,4,7,0,,,,50.256,0,0,0,0.0
9,5,7,0,,,,50.796,0,0,0,0.0
9,6,7,0,,,,47.208,0,0,0,0.0
9,7,7,0,,,,48.876,0,0,0,0.0
9,8,7,0,,,,62.268,0,0,0,20.0
9,9,7,0,,,,99.744,0,0,0,58.333333333333336
9,10,7,0,,,,79.356,0,0,0,229.16666666666663
9,11,7,0,,,,52.38,0,0,0,400.8333333333333
9,12,7,0,,,,31.704,0,0,0,537.5
9,13,7,0,,,,18.576,0,0,0,591.6666666666666
9,14,7,0,,,,35.016,0,0,0,475.8333333333333
9,15,7,0,,,,46.32,0,0,0,345.0
9,16,7,0,,,,50.052,0,0,0,210.0
9,17,7,0,,,,47.268,0,0,0,200.83333333333331
9,18,7,0,,,,68.856,0,0,0,164.16666666666666
9,19,7,0,,,,67.224,0,0,0,88.33333333333333
9,20,7,0,,,,84.72,0,0,0,29.166666666666668
9,21,7,0,,,,84.912,0,0,0,0.8333333333333334
9,22,7,0,,,,79.476,0,0,0,0.0
9,23,7,0,,,,62.052,0,0,0,0.0
9,24,7,0,,,,52.668,0,0,0,0.0
9,1,1,0,,,,51.708,0,0,0,0.0
9,2,1,0,,,,52.056,0,0,0,0.0
9,3,1,0,,,,55.632,0,0,0,0.0
9,4,1,0,,,,53.712,0,0,0,0.0
9,5,1,0,,,,53.496,0,0,0,0.0
9,6,1,0,,,,55.392,0,0,0,0.0
9,7,1,0,,,,60.924,0,0,0,0.0
9,8,1,0,,,,86.784,0,0,0,5.833333333333333
9,9,1,0,,,,122.868,0,0,0,23.33333333333333
9,10,1,0,,,,100.092,0,0,0,73.33333333333333
9,11,1,0,,,,89.052,0,0,0,151.66666666666666
9,12,1,0,,,,86.268,0,0,0,169.16666666666666
9,13,1,0,,,,84.12,0,0,0,185.83333333333331
9,14,1,0,,,,74.448,0,0,0,350.0
9,15,1,0,,,,83.124,0,0,0,255.0
9,16,1,0,,,,73.776,0,0,0,150.0
9,17,1,0,,,,86.316,0,0,0,38.333333333333336
9,18,1,0,,,,75.024,0,0,0,92.5
9,19,1,0,,,,75.084,0,0,0,56.66666666666666
9,20,1,0,,,,82.008,0,0,0,25.83333333333333
9,21,1,0,,,,82.092,0,0,0,0.0
9,22,1,0,,,,85.488,0,0,0,0.0
9,23,1,0,,,,59.544,0,0,0,0.0
9,24,1,0,,,,57.648,0,0,0,0.0
9,1,2,0,,,,50.148,0,0,0,0.0
9,2,2,0,,,,53.208,0,0,0,0.0
